the_geom,cartodb_id,the_geom_webmercator,objectid,_ds_write_method,access_direction,access_direction_cardinal,accessible,baby_change_facilities,bbq,boat_ramp,caravan_disposal,carriageway_code,carriageway_configuration,category,construction_date,description,distance_from,driver_reviver,emergency_phones,entry_taper,exit_taper,food_available,fuel_available,guid,heavy_vehicle_parking_capacity,heavy_vehicles_parking_type,last_updated,latitude,lga,light_vehicle_parking_capacity,light_vehicles_parking_type,lighting,link_no,litter_bins,longitude,lookout,ne_unique,pets_allowed,picnic_table,playground,power_outlets,power_supply,region,responsible_authority,rest_area_name,rest_area_number,road_name,road_number,separated_parking_areas_light_heavy,shade,shelter,side_of_road,sign_non_potable,site_status,sports_ground,suburb,invalid_the_geom,toilets,tourist_information,tree_shading,vehicle_type,water_supply_type
0104000020E6100000010000000101000000EF38454772776240CF8453910AC340C0,4052,0104000020110F00000100000001010000006420001E0B5E6F41A2ACE43E34404EC1,,,Both,Both Directions,TRUE,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,31.491km South of Forbes,,,,,,,,,,2024-04-17 00:00:00+00,-33.52376,FORBES,,,,2520,TRUE,147.7327,,"0000017,2520,A1",,TRUE,,,,West,Transport for NSW,Rest area at Jemalong,778,NEWELL HIGHWAY,17,,TRUE,,Left,,,,WIRRINYA,,0,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E61000000100000001010000004703780B24126240A94AB324404D41C0,4053,0104000020110F000001000000010100000025A93136F7B16E4141831D64995B4FC1,,,Both,Both Directions,TRUE,,,,,A,Physical Seperation,Class 5 Heavy Vehicle Rest Area,,,30km from Hay and 102km to Balranald,TRUE,,,,,,,,,2024-04-17 00:00:00+00,-34.60352,HAY,,,,390,TRUE,144.5669,,"0000014,0390,A1",,TRUE,,,,South,Transport for NSW,Pevensey Rest Area,240,STURT HIGHWAY,14,,TRUE,TRUE,Left,,Open,,HAY SOUTH,,0,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000E8A4F78DAF54624098213FC6DC7541C0,4054,0104000020110F00000100000001010000003C8C41BDFF226F418355F1B091AF4FC1,,,Both,Both Directions,,,,,,A,Physical Seperation,Class 5 Heavy Vehicle Rest Area,,,75km from Wagga Wagga and  22km to Narrandera,,,,,,,,,,2024-04-17 00:00:00+00,-34.9208,NARRANDERA,,,,190,TRUE,146.64643,,"0000014,0190,A1",,TRUE,,,,South,Transport for NSW,Rest Area - Sandigo East Bound,213,STURT HIGHWAY,14,,TRUE,TRUE,Right,,Open,,SANDIGO,,0,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000FCFB8C0B07BF6240277D4221025E41C0,4055,0104000020110F00000100000001010000006E4DD493A1D76F4176C70574357E4FC1,,,Prescribed,,,,,,,B,,Class 5 Heavy Vehicle Rest Area,,,4km South of Marulan,,,,,,,,,,2024-04-17 00:00:00+00,-34.73444,GOULBURN MULWAREE,,,,1141,,149.96961,,"0000002,1141,B2",,,,,,South,Transport for NSW,Truck area past Bungonia Turnoff SB,3174,HUME HIGHWAY,2,,TRUE,,Left,,,,MARULAN,,0,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000642310AFEB4C624028043FE3C2A93EC0,4056,0104000020110F0000010000000101000000093C0D24CF156F41FF7AC680EA614BC1,,,Both,Both Directions,TRUE,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,Byrock,,,,,,,,,,2024-04-17 00:00:00+00,-30.66313,BOURKE,,,,1081,TRUE,146.40377,,"0000007,1081,A1",,TRUE,,,,West,Other,Byrock,1740,MITCHELL HIGHWAY,7,,TRUE,,Right,,,,BYROCK,,0,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E61000000100000001010000000000000000D162400263AD4CF8D940C0,4057,0104000020110F0000010000000101000000F7B426C328F66F41A906B76BF86E4EC1,,,Prescribed,Southbound,,,,,,B,,Rest Area,,,66.3km from Lithgow,,,,,,,,,,2024-04-17 00:00:00+00,-33.70289,BLUE MOUNTAINS,,,,1290,TRUE,150.53125,,"0000005,1290,B4",,,,,,West,Council,Pond,941,GREAT WESTERN HWY,5,,,,Left,,,,FAULCONBRIDGE,,0,,,Light Vehicle Only,None
0104000020E610000001000000010100000079060DFD13FA614032E10451F7B13FC0,4058,0104000020110F000001000000010100000046DC74BC17896E4140ED1F3832684CC1,,,Both,Both Directions,TRUE,,TRUE,,,A,,Class 4 Heavy Vehicle Rest Area,,,205.3km West of Cobar,,,,,,,,,,2024-04-17 00:00:00+00,-31.69518,CENTRAL DARLING,,,TRUE,215,TRUE,143.81494,,"0000008,0215,A2",,TRUE,TRUE,,,West,Transport for NSW,MacCullochs Rest Area,1287,BARRIER HIGHWAY,8,,TRUE,,Left,,,,WILCANNIA,,1,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,Town Supply
0104000020E6100000010000000101000000B1C403CAA6846240CEC6019F1FC241C0,4059,0104000020110F000001000000010100000021193C4179746F4104442DCA102750C1,,,Both,Both Directions,,,,,,A,,Light Vehicle Only Rest Area,,,38km from Tumbarumba and  31km to Tumut,,TRUE,,,,,,,,2024-04-17 00:00:00+00,-35.51659,SNOWY VALLEYS,,,,140,TRUE,148.14536,,"0000085,0140,A2",,TRUE,,,,South,Other,Reedy Creek Rest Area,455,BATLOW RD,85,,,,Left,,,,BATLOW,,0,,,Light Vehicle Only,None
0104000020E6100000010000000101000000D28C45D3D992624082F0B4E0452F42C0,4060,0104000020110F0000010000000101000000CA71C2BA978C6F41593A2FBD919950C1,,,Both,Both Directions,TRUE,,TRUE,,,A,,Light Vehicle Only Rest Area,,,9km West of Jindabyne,,,,,,,,,,2024-04-17 00:00:00+00,-36.36932,SNOWY MONARO REGIONAL,,,TRUE,140,,148.58909,,"0000286,0140,A1",,TRUE,,,,South,National Parks and Wildlife Service,Little Thredbo River Rest Area W/B,385,KOSCIUSZKO ROAD,286,,TRUE,,Left,,,,WILSONS VALLEY,,5,,TRUE,Light Vehicle Only,Town Supply
0104000020E6100000010000000101000000041C42959AA2624014ECAFC91A6D3FC0,4061,0104000020110F0000010000000101000000C1C73EC659A76F412625DA4C8F234CC1,,,Both,Both Directions,TRUE,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,37.3km South of Coonabarabran,,,,,,,,,,2024-04-17 00:00:00+00,-31.42619,WARRUMBUNGLE,,,,3032,TRUE,149.08137,,"0000017,3032,A1",,TRUE,,,,West,Transport for NSW,Spire View Rest Area,3003,NEWELL HIGHWAY,17,,TRUE,,Left,,,,GOWANG,,0,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E61000000100000001010000008AABCABE2BC86240339CDFDBF44741C0,4062,0104000020110F0000010000000101000000A036027E29E76F41808E083EAD504FC1,,,Counter,Northbound,,,,,,C,,Class 5 Heavy Vehicle Rest Area,,,25km South of Mittagong,,,,,,,,,,2024-04-17 00:00:00+00,-34.56216,WINGECARRIBEE,,,,1045,,150.25534,,"0000002,1045,C2",,,,,,South,Transport for NSW,Comfort Hill N/B,23,HUME HIGHWAY,2,,,,Right,,,,SUTTON FOREST,,0,,,HEAVY VEHICLES ONLY,None
0104000020E6100000010000000101000000BBD05CA791FB62400D3CF9669B5340C0,4063,0104000020110F0000010000000101000000450E0DC33B1F70412BB1BDAF475E4DC1,,,Counter,Westbound,TRUE,,,,,C,Physical Seperation,Class 4 Heavy Vehicle Rest Area,,,43.2km from Newcastle,TRUE,,,,,,,,,2024-04-17 00:00:00+00,-32.65318,PORT STEPHENS,,,TRUE,1810,TRUE,151.86153,,"0000010,1810,C1",TRUE,TRUE,,,,North,Transport for NSW,Twelve Mile Creek Rest Area,1719,PACIFIC HIGHWAY,10,,TRUE,TRUE,Right,,Open,,TWELVE MILE CREEK,,2,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,Rainwater Tank
0104000020E610000001000000010100000046CEC29E76D6624042EE9B6D6E7840C0,4064,0104000020110F000001000000010100000037BB9A7570FF6F41951D4209B1A84DC1,,,Both,Northbound,TRUE,,TRUE,,,A,Physical Seperation,Light Vehicle Only Rest Area,,,96.6km from Windsor,,TRUE,,,,,,,,2024-04-17 00:00:00+00,-32.94087,SINGLETON,,,,1140,TRUE,150.70198,,"0000503,1140,A3",TRUE,TRUE,,,,North,Transport for NSW,Swamp Creek Rest Area,1646,THE PUTTY RD,503,,TRUE,TRUE,Left,,Open,,PUTTY,,0,TRUE,TRUE,Light Vehicle Only,Water Truck
0104000020E6100000010000000101000000E9B7AF03E786624074FA02ECA31B40C0,4065,0104000020110F000001000000010100000097D90C084C786F4197D270CDA4ED4CC1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,3.5km NW of Narromine (Burroway St),,,,,,,,,,2024-04-17 00:00:00+00,-32.21594,NARROMINE,,,,830,TRUE,148.2157,,"0000007,0830,A1",,,,,,West,Transport for NSW,Narromine West truck parking,1046,MITCHELL HIGHWAY,7,,,,Left,,,,NARROMINE,,0,,,HEAVY VEHICLES ONLY,None
0104000020E6100000010000000101000000601F9DBAF2D3624057A8F4BEF1E140C0,4066,0104000020110F00000100000001010000009538D2BE2AFB6F41B8264918427F4EC1,,,Prescribed,Westbound,,,,,,B,,Class 4 Heavy Vehicle Rest Area,,,82km from Lithgow,,,,,,,,,,2024-04-17 00:00:00+00,-33.76519,BLUE MOUNTAINS,,,,1190,TRUE,150.62338,,"0000005,1190,B2",,,,,,West,Council,Glenbrook Oval,939,GREAT WESTERN HWY,5,,,,Left,,,,GLENBROOK,,0,,,Light Vehicle Only,None
0104000020E6100000010000000101000000F5673F5244D76240C09D0A630B2541C0,4067,0104000020110F0000010000000101000000295585EE66007041CB75169EC8084FC1,,,Counter,Eastbound,TRUE,,,,,B,,Class 4 Heavy Vehicle Rest Area,,,27km West of Wollongong,,,,,,,,,,2024-04-17 00:00:00+00,-34.28941,WOLLONDILLY,,,,75,TRUE,150.72709,,"0000095,0075,B1",,TRUE,,,,Greater Sydney,Transport for NSW,MR95 Picton Road near old airstrip,1697,PICTON RD,95,,,,Right,,,,CATARACT,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000B6F81400E392624031E42137C3F541C0,4068,0104000020110F0000010000000101000000AD397350A78C6F41D5588674155D50C1,,,Counter,,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,75km West of Cooma,,,,,,,,,,2024-04-17 00:00:00+00,-35.92002,SNOWY MONARO REGIONAL,,,,381,,148.59021,,"0000004,0381,A2",,,,,,South,National Parks and Wildlife Service,Alpine Creek Chain Bay and Stockpile BD S/B,3190,SNOWY MOUNTAINS HIGHWAY,4,,,,Right,,,,BROKEN DAM,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000C078060DFDB76240CC190F289B0640C0,4069,0104000020110F0000010000000101000000DF177BB5ACCB6F418D392E9373C34CC1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,67kms from Merriwa.,,,,,,,,,,2024-04-17 00:00:00+00,-32.05161,WARRUMBUNGLE,,,,300,TRUE,149.74964,,"0000027,0300,A1",,,,,,West,Transport for NSW,Scone-Dunedoo Rd - Cassilis,4001,SCONE-DUNEDOO RD,27,,,,Left,,,,UARBRY,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E61000000100000001010000001CB62DCA6C656240DBB00BEA5BF241C0,4070,0104000020110F0000010000000101000000F2F079A46E3F6F41C0814AD9835950C1,,,Counter,Northbound,,,,,,C,,Class 4 Heavy Vehicle Rest Area,,,141km from Gundagai and  39km to Albury,,,,,,,,,,2024-04-17 00:00:00+00,-35.89343,GREATER HUME SHIRE,,,,2185,TRUE,147.16953,,"0000002,2185,C3",,TRUE,,,,South,Transport for NSW,Mullengandra Rest Area,103,HUME HIGHWAY,2,,TRUE,TRUE,Right,,,,MULLENGANDRA,,2,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,Water Truck
0104000020E6100000010000000101000000A04FE449D2146340937D4E7ADF583EC0,4071,0104000020110F00000100000001010000000B8FA82DAE3470410D7B53442E124BC1,,,Counter,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,6.6km West of Dorrigo (38.6km East of Ebor),,,,,,,,,,2024-04-17 00:00:00+00,-30.34716,BELLINGEN,,,,120,,152.65067,,"0000076,0120,A1",,,,,,North,Council,Johnson Rest Area,986,WATERFALL WAY,76,,,,Right,,,,FERNBROOK,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000B6D617096DBD62406DD217096D693DC0,4072,0104000020110F0000010000000101000000FD688822E9D46F41DAD20052A3274AC1,,,Both,Both Directions,TRUE,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,9.7km North of Moree,,,,,,,,,,2024-04-17 00:00:00+00,-29.41182,MOREE PLAINS,,,,3325,TRUE,149.91956,,"0000017,3325,A1",,,,,,West,Transport for NSW,Gwyder River Parking Area,1169,NEWELL HIGHWAY,17,,,,Left,,,,MOREE,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000F38E537424DB614030D5EA56CF4141C0,4073,0104000020110F00000100000001010000003FC14F9C8B546E41F936479600444FC1,,,Both,Northbound,,,,,,A,Physical Seperation,Class 5 Heavy Vehicle Rest Area,,,67km from Balranald and 12km to Euston,,,,,,,,,,2024-04-17 00:00:00+00,-34.51414,BALRANALD,,,,530,TRUE,142.8482,,"0000014,0530,A2",,TRUE,,,,West,Transport for NSW,Zinder Park Rest Area,3014,STURT HIGHWAY,14,,TRUE,TRUE,Right,,Open,,EUSTON,,0,,TRUE,HEAVY VEHICLES ONLY,None
0104000020E61000000100000001010000009BC937DBDC656240ACC3C7D2878E3FC0,4074,0104000020110F0000010000000101000000D955B2FF2C406F41255B200BDA444CC1,,,Both,Both Directions,TRUE,,TRUE,,,A,,Light Vehicle Only Rest Area,,,Nyngan,,,,,,,,,,2024-04-17 00:00:00+00,-31.55676,BOGAN,,,TRUE,1030,TRUE,147.18321,,"0000007,1030,A1",,TRUE,,TRUE,TRUE,West,Other,Nyngan Rotary Park,1059,MITCHELL HIGHWAY,7,,,TRUE,Left,,,,NYNGAN,,2,,,Light Vehicle Only,Town Supply
0104000020E610000001000000010100000072C45A7C0AA96240DAECEA39E94142C0,4075,0104000020110F000001000000010100000093722AE748B26F4173CF810F3FAD50C1,,,Counter,Northbound,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,At Nimmitabel,,,,,,,,,,2024-04-17 00:00:00+00,-36.51493,SNOWY MONARO REGIONAL,,,,1170,,149.28253,,"0000019,1170,A1",,,,,,South,Transport for NSW,Truck Parking near Lake Williams N/B,3208,BOMBALA ST,19,,,,Right,,,,NIMMITABEL,,0,,,HEAVY VEHICLES ONLY,None
0104000020E610000001000000010100000075C8CD7003C96240AB0E82397A4441C0,4076,0104000020110F0000010000000101000000E6DA5BDF97E86F417B2DDA7D80494FC1,,,Both,Both Directions,TRUE,,,,,C,,Light Vehicle Only Rest Area,,,22km South of Mittagong,,TRUE,,,,,,,,2024-04-17 00:00:00+00,-34.53498,WINGECARRIBEE,,,TRUE,1045,TRUE,150.28167,,"0000002,1045,C2",,TRUE,,TRUE,TRUE,South,Transport for NSW,Gordon VC,24,HUME HIGHWAY,2,,,TRUE,Right,,,,SUTTON FOREST,,2,,,Light Vehicle Only,Water Truck
0104000020E6100000010000000101000000E9263108AC08634063C0F3FDD4683FC0,4077,0104000020110F0000010000000101000000B0DBEBA25C2A7041FA1984BE4E1F4CC1,,,Counter,Southbound,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,55.5km West of Wauchope,,,,,,,,,,2024-04-17 00:00:00+00,-31.4095,PORT MACQUARIE-HASTINGS,,,,340,,152.271,,"0000011,0340,A1",,TRUE,,,,North,Transport for NSW,Dewers,1951,OXLEY HIGHWAY,11,,,,Right,,,,MOUNT SEAVIEW,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000B324404D2DB562407FF8C5504E6441C0,4078,0104000020110F0000010000000101000000528E8124E6C66F41168483B53A8B4FC1,,,Prescribed,Westbound,TRUE,,,,,B,,Class 5 Heavy Vehicle Rest Area,,,7km South of Goulburn,,,,,,,,,,2024-04-17 00:00:00+00,-34.78364,GOULBURN MULWAREE,,,,1245,,149.66178,,"0000002,1245,B2",,,,,,South,Transport for NSW,Run O Waters Sth Goulburn S/B,5,HUME HIGHWAY,2,,,,Left,,,,RUN-O-WATERS,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000273108AC1C87624059A8FD48114940C0,4079,0104000020110F0000010000000101000000248F9D2CA7786F411DBABCDB06494DC1,,,Both,Both Directions,,,,,,A,,Class 4 Heavy Vehicle Rest Area,,,52.3km from Dubbo (SH7),,TRUE,,,,,,,,2024-04-17 00:00:00+00,-32.57084,NARROMINE,,,TRUE,2760,TRUE,148.22225,,"0000017,2760,A3",,,,,,West,Council,Tomingley Truck Parking Area,991,CASWELL ST,17,,,,Right,,,,TOMINGLEY,,2,,,HEAVY VEHICLES ONLY,None
0104000020E61000000100000001010000005A9E077767156340D83FBF9A03C43FC0,4080,0104000020110F0000010000000101000000968CB4DF2C3570412E9B43D1377A4CC1,,,Both,Both Directions,TRUE,TRUE,,,,B,Physical Seperation,Other Rest Area,,,32.9km North of Taree,,,,,,,,,,2024-04-17 00:00:00+00,-31.76568,MID-COAST,,,TRUE,2055,TRUE,152.66888,,"0000010,2055,B2",TRUE,TRUE,,,,North,Transport for NSW,Tom Cat Creek Rest Area,922,PACIFIC HWY,10,,TRUE,TRUE,Left,,Open,,MOORLAND,,4,,TRUE,Light Vehicle Only,Water Truck
0104000020E6100000010000000101000000F05014E8139D62407B30A5A0DB8F40C0,4081,0104000020110F0000010000000101000000B463D5CDF69D6F4195D1D4ED27D84DC1,,,Both,Both Directions,TRUE,,,,,A,,Light Vehicle Only Rest Area,,,29km from Orange,,,,,,,,,,2024-04-17 00:00:00+00,-33.12389,CABONNE,,,,300,TRUE,148.90868,,"0000007,0300,A2",,TRUE,,,,West,Council,Fairbridge Memorial Rest Area,1031,MOLONG RD,7,,TRUE,,Right,,,,MOLONG,,0,,TRUE,Light Vehicle Only,None
0104000020E610000001000000010100000082C5E1CCAF656240BD076284F08C41C0,4082,0104000020110F0000010000000101000000AF5B7777E03F6F410B9186AF6DDF4FC1,,,Both,Both Directions,TRUE,,,,,A,Main Carriageway,Class 5 Heavy Vehicle Rest Area,,,19km from Wagga Wagga and  78km to Narrandera,,,,,,,,,,2024-04-17 00:00:00+00,-35.10109,WAGGA WAGGA,,,,131,TRUE,147.17771,,"0000014,0131,A2",,TRUE,,,,South,Transport for NSW,Collingullie Truck Parking West Bound,207,STURT HIGHWAY,14,,TRUE,TRUE,Left,,Open,,YARRAGUNDRY,,0,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,Water Truck
0104000020E610000001000000010100000090831266DACA62401DC545990DBE41C0,4083,0104000020110F0000010000000101000000728199D7B7EB6F41219A31B9D12250C1,,,Both,Southbound,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,32km North of Batemans Bay,,,,,,,,,,2024-04-17 00:00:00+00,-35.48479,SHOALHAVEN,,,TRUE,1840,,150.33916,,"0000001,1840,A2",,,,,,South,Council,Termeil Information Bay,3145,PRINCES HIGHWAY,1,,,,Right,,,,TERMEIL,,0,,,Light Vehicle Only,None
0104000020E61000000100000001010000007593180456766240A9E7429083F641C0,4084,0104000020110F0000010000000101000000C281D644285C6F4168531B2FDF5D50C1,,,Both,Both Directions,TRUE,,,,,A,,Light Vehicle Only Rest Area,,,0km from Jingellic and 43 km to Tumbarumba,,,,,,,,,,2024-04-17 00:00:00+00,-35.92589,SNOWY VALLEYS,,,TRUE,20,TRUE,147.698,,"0000085,0020,A1",,TRUE,TRUE,,,South,Other,,445,JINGELLIC RD,85,,,,Right,,,,JINGELLIC,,0,,,Light Vehicle Only,None
0104000020E6100000010000000101000000E622BE13B3266240846AEAE74D8D3FC0,4085,0104000020110F00000100000001010000003B8D6F00E3D46E41CDE9702CA1434CC1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,58km West of Cobar,,,,,,,,,,2024-04-17 00:00:00+00,-31.55197,COBAR,,,,120,TRUE,145.20936,,"0000008,0120,A3",,,,,,West,Transport for NSW,Informal Parking at Cubba (West),1424,BARRIER HIGHWAY,8,,,,Left,,,,CUBBA,,0,,,HEAVY VEHICLES ONLY,None
0104000020E6100000010000000101000000D39FFD48116C624082C0C35F93ED40C0,4086,0104000020110F00000100000001010000004083DF1AB74A6F41DB616B5E09974EC1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,19km from West Wyalong and  86km to Forbes,,,,,,,,,,2024-04-17 00:00:00+00,-33.85606,BLAND,,,,2490,TRUE,147.37711,,"0000017,2490,A4",,,,,,South,Transport for NSW,Back Creek - South Bound,2004,NEWELL HIGHWAY,17,,,,Right,,,,BACK CREEK,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E61000000100000001010000008716D9CEF7DB624007976CE7FBF940C0,4087,0104000020110F00000100000001010000008FC1A90D65047041E508D6686EB04EC1,,,Both,Both Directions,,,,,,B,,Rest Area,,,400m north from Camden Valley Way,,,,,,,,,,2024-04-17 00:00:00+00,-33.953,LIVERPOOL,,,,375,TRUE,150.874,,"0000620,0375,B1",,,TRUE,,,Greater Sydney,Council,The Sir Roden Cutler VC Rest Area,3285,CAMDEN VALLEY WAY,620,,,,Left,,,,PRESTONS,,0,,,Light Vehicle Only,None
0104000020E6100000010000000101000000DCF4673F52846240C6984160E54442C0,4088,0104000020110F0000010000000101000000E10B16A7E9736F41C47ABFAF66B050C1,,,Both,Both Directions,TRUE,,TRUE,,,A,,Light Vehicle Only Rest Area,,,24km South of Thredbo,,,,,,,,,,2024-04-17 00:00:00+00,-36.53825,SNOWY VALLEYS,,,,50,,148.13504,,"0000677,0050,A1",,TRUE,,,,South,National Parks and Wildlife Service,Tom Groggin Rest Area,400,ALPINE WAY,677,,,,Left,,,,MURRAY GORGE,,2,,,Light Vehicle Only,Rainwater Tank
0104000020E61000000100000001010000000EF3E505D85A62409BACE062453941C0,4089,0104000020110F000001000000010100000035FE9587752D6F41FCBCF62B68324FC1,,,Prescribed,Both Directions,TRUE,,,,,A,Physical Seperation,Class 4 Heavy Vehicle Rest Area,,,55km from Narrandera and  81km to West Wyalong,,,,,,,,,,2024-04-17 00:00:00+00,-34.44743,COOLAMON,,,TRUE,2350,TRUE,146.83887,,"0000017,2350,A1",,TRUE,,,,South,Transport for NSW,Ardlethan Rest Area-Northbound,3020,NEWELL HIGHWAY,17,,TRUE,TRUE,Left,,Open,,ARDLETHAN,,2,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,Water Truck
0104000020E610000001000000010100000039454772F9AC624005CC6A65C2A741C0,4090,0104000020110F00000100000001010000002624B453F7B86F41B4E44C6C970B50C1,,,Both,Both Directions,TRUE,,,,,A,,Light Vehicle Only Rest Area,,,7km West of Bungendore,,,,,,,,,,2024-04-17 00:00:00+00,-35.31062,QUEANBEYAN-PALERANG REGIONAL,,,,160,TRUE,149.40545,,"0000051,0160,A2",,TRUE,,,,South,Transport for NSW,Carlton Dr Brooks Hill Res Bungendore,376,BATEMANS BAY-QUEANBEYAN RD,51,,,TRUE,Left,,,,BUNGENDORE,,2,,,Light Vehicle Only,Water Truck
0104000020E6100000010000000101000000D2E3F736FD1B624065B886C43D963FC0,4091,0104000020110F0000010000000101000000C35B29ACB1C26E41C034CFC4894C4CC1,,,Prescribed,Eastbound,TRUE,,,,,A,,Class 4 Heavy Vehicle Rest Area,,,5916m from HW8 segment 446.,,,,,,,,,,2024-04-17 00:00:00+00,-31.58688,COBAR,,,TRUE,130,TRUE,144.87466,,"0000008,0130,A2",,TRUE,,,,West,Transport for NSW,Lilyvale Heavy Vehicle Rest Area (West Bound Lane),1431,BARRIER HIGHWAY,8,,,,Left,,,,NOONA,,1,,,BOTH LIGHT AND HEAVY VEHICLES,Rainwater Tank
0104000020E61000000100000001010000005F0CE544BBA66240F15996218E0D40C0,4092,0104000020110F00000100000001010000005E227BA95CAE6F41E90E3DD861D14CC1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,67.81km East of Dubbo (Bourke St),,,,,,,,,,2024-04-17 00:00:00+00,-32.1059,WARRUMBUNGLE,,,,370,TRUE,149.21036,,"0000027,0370,A1",,,,,,West,Transport for NSW,Dunedoo RA,1774,DUNEDOO-DUBBO RD,27,,TRUE,,Right,,,,COBBORA,,0,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E61000000100000001010000007FC16ED8B6BA624064393A92CB4B42C0,4093,0104000020110F0000010000000101000000D730B2FB4DD06F411C79444DB2B750C1,,,Prescribed,,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,6.5KM SOUTH OF BROGO S/B,,,,,,,,,,2024-04-17 00:00:00+00,-36.59215,BEGA VALLEY,,,,2280,,149.83482,,"0000001,2280,A2",,,,,,South,Transport for NSW,6.5KM SOUTH OF BROGO S/B,3164,PRINCES HWY,1,,,,Left,,,,BROGO,,0,,,HEAVY VEHICLES ONLY,None
0104000020E6100000010000000101000000D2A92B9FE5686240EDA9245D33F540C0,4110,0104000020110F0000010000000101000000FA94BF6954456F41068D4A68A3A64EC1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,7km from West Wyalong and  97km to Forbes,,,,,,,,,,2024-04-17 00:00:00+00,-33.91563,BLAND,,,TRUE,2480,TRUE,147.27803,,"0000017,2480,A2",,,,TRUE,TRUE,South,Transport for NSW,Five Mile Rest Area-South Bound,785,NEWELL HIGHWAY,17,,,,Right,,,,WYALONG,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000088F368E585262402582374F752441C0,4111,0104000020110F0000010000000101000000E76D7547061F6F4117D5681494074FC1,,,Counter,,,,,,,A,Main Carriageway,Light Vehicle Only Rest Area,,,32km from Ardlethan and 52km to Griffith,,,,,,,,,,2024-04-17 00:00:00+00,-34.28483,NARRANDERA,,,TRUE,310,TRUE,146.57331,,"0000084,0310,A1",,,,,,South,Council,,3405,BURLEY GRIFFIN WAY,84,,TRUE,,Right,,Open,,BARELLAN,,4,,TRUE,Light Vehicle Only,
0104000020E6100000010000000101000000917EFB3A70996240619FF6065F903FC0,4112,0104000020110F00000100000001010000008FAC2142C8976F4195FF7AB4AF464CC1,,,Both,Both Directions,TRUE,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,21.9km North of Gilgrandra,,,,,,,,,,2024-04-17 00:00:00+00,-31.56395,GILGANDRA,,,,2990,TRUE,148.79495,,"0000017,2990,A1",,TRUE,,,,West,Transport for NSW,Biddon Rest Area S/B,890,NEWELL HIGHWAY,17,,TRUE,,Right,,,,BIDDON,,0,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E61000000100000001010000003DF20703CF79624003E26EBBD0EC40C0,4113,0104000020110F0000010000000101000000A6BB5A510E626F41467BF2417B954EC1,,,Both,Both Directions,TRUE,,TRUE,,,A,,Other Rest Area,,,5.3km East of Carragable,,,,,,,,,,2024-04-17 00:00:00+00,-33.85012,WEDDIN,,,,570,TRUE,147.80652,,"0000006,0570,A1",,,,,,West,Transport for NSW,,845,MID WESTERN HIGHWAY,6,,,,Right,,,,CARAGABAL,,0,,,Light Vehicle Only,None
